time,AccelerometerX,AccelerometerY,AccelerometerZ,LinearX,LinearY,LinearZ,GyroX,GyroY,GyroZ
10.89,-0.031124622,5.7748146,7.8410106,7.5466137,1.5210686,3.2963614,-0.06391586,0.027696876,0.013848438
10.97,-0.031124622,5.7748146,7.8410106,7.5466137,1.5210686,3.2963614,-0.06391586,0.027696876,0.013848438
11.05,-0.031124622,5.7748146,7.8410106,7.5466137,1.5210686,3.2963614,-0.06391586,0.027696876,0.013848438
11.13,-0.031124622,5.7748146,7.8410106,7.5466137,1.5210686,3.2963614,-0.06391586,0.027696876,0.013848438
11.22,-0.031124622,5.7748146,7.8410106,7.5466137,1.5210686,3.2963614,-0.06391586,0.027696876,0.013848438
11.3,-0.031124622,5.7748146,7.8410106,7.5466137,1.5210686,3.2963614,-0.06391586,0.027696876,0.013848438
11.39,-0.031124622,5.7748146,7.8410106,7.5466137,1.5210686,3.2963614,-0.06391586,0.027696876,0.013848438
11.47,-0.031124622,5.7748146,7.8410106,7.5466137,1.5210686,3.2963614,-0.06391586,0.027696876,0.013848438
11.55,-0.031124622,5.7748146,7.8410106,7.5466137,1.5210686,3.2963614,-0.06391586,0.027696876,0.013848438
11.63,-0.031124622,5.7748146,7.8410106,7.5466137,1.5210686,3.2963614,-0.06391586,0.027696876,0.013848438
11.71,-0.031124622,5.7748146,7.8410106,7.5466137,1.5210686,3.2963614,-0.06391586,0.027696876,0.013848438
11.79,-0.031124622,5.7748146,7.8410106,7.5466137,1.5210686,3.2963614,-0.06391586,0.027696876,0.013848438
11.87,-0.031124622,5.7748146,7.8410106,7.5466137,1.5210686,3.2963614,-0.06391586,0.027696876,0.013848438
11.95,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
12.04,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
12.13,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
12.21,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
12.3,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
12.39,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
12.48,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
12.6,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
12.67,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
12.75,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
12.83,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
12.92,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
13.0,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
13.08,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
13.17,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
13.25,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
13.33,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
13.42,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
13.5,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
13.58,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
13.66,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
13.74,0.1388637,5.603629,7.920019,7.174267,1.0555863,2.822116,-0.026631612,-0.0127831735,0.0063915867
13.83,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
13.92,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
14.01,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
14.1,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
14.19,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
14.28,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
14.38,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
14.46,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
14.54,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
14.62,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
14.7,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
14.78,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
14.86,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
14.95,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
15.03,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
15.11,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
15.19,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
15.28,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
15.37,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
15.45,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
15.53,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
15.61,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
15.7,-0.045489833,5.590461,7.6231384,6.4128942,0.79427576,2.0145593,0.046871636,0.040480047,-0.014913702
15.79,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
15.88,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
15.96,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
16.04,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
16.11,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
16.19,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
16.27,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
16.35,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
16.43,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
16.51,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
16.59,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
16.67,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
16.76,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
16.83,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
16.92,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
16.99,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
17.09,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
17.17,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
17.25,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
17.34,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
17.42,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
17.51,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
17.6,0.23942018,5.595249,8.104373,6.222476,0.54557896,2.1989455,0.0,-0.041545313,0.022370555
17.69,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
17.78,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
17.87,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
17.95,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
18.03,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
18.11,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
18.19,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
18.27,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
18.36,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
18.45,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
18.53,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
18.61,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
18.7,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
18.78,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
18.87,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
18.97,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
19.06,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
19.14,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
19.23,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
19.31,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
19.39,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
19.47,0.16519992,5.5856724,8.377312,5.5539656,0.3467884,2.0776577,-0.035153728,-0.017044231,0.002130529
19.56,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
19.64,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
19.73,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
19.81,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
19.89,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
19.97,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
20.05,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
20.14,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
20.24,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
20.34,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
20.43,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
20.51,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
20.6,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
20.69,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
20.77,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
20.85,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
20.94,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
21.03,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
21.11,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
21.19,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
21.28,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
21.36,0.05746084,5.461174,7.94037,4.9328675,0.14880037,1.2936153,-0.30040458,0.23648871,0.05965481
21.44,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
21.52,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
21.6,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
21.69,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
21.78,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
21.86,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
21.94,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
22.02,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
22.1,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
22.18,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
22.26,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
22.34,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
22.42,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
22.51,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
22.59,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
22.67,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
22.75,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
22.83,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
22.92,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
23.0,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
23.08,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
23.16,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
23.24,-0.4165911,5.7281275,6.89171,4.245113,0.6270323,-0.06657076,0.20559604,0.36112466,-0.010652645
23.32,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
23.4,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
23.49,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
23.57,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
23.65,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
23.73,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
23.81,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
23.9,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
23.99,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
24.06,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
24.14,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
24.22,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
24.3,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
24.39,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
24.46,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
24.54,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
24.64,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
24.73,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
24.8,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
24.88,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
24.96,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
25.05,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
25.14,0.39145198,5.197812,8.694544,5.1114297,-0.31015348,2.0949664,-0.31638354,0.054328486,0.13315806
25.22,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
25.3,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
25.4,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
25.5,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
25.58,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
25.66,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
25.74,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
25.83,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
25.92,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
26.01,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
26.09,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
26.17,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
26.25,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
26.33,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
26.41,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
26.49,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
26.57,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
26.66,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
26.74,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
26.82,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
26.9,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
26.98,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
27.06,-0.19632454,5.4085016,8.15106,4.0063996,0.13289022,1.0323992,-0.10972224,-0.013848438,0.0031957934
27.15,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
27.22,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
27.3,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
27.38,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
27.47,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
27.56,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
27.63,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
27.71,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
27.8,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
27.89,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
27.97,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
28.05,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
28.13,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
28.21,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
28.3,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
28.38,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
28.46,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
28.54,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
28.62,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
28.7,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
28.79,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
28.87,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
28.95,0.088585466,5.403713,7.747637,3.8862913,0.21275425,0.34481668,0.07669904,-0.039414786,-0.0063915867
29.03,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
29.12,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
29.2,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
29.28,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
29.37,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
29.45,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
29.54,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
29.63,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
29.71,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
29.79,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
29.87,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
29.96,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
30.05,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
30.13,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
30.22,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
30.3,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
30.39,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
30.47,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
30.55,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
30.63,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
30.72,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
30.8,-0.39145198,5.710171,7.550115,2.9945354,0.34607267,0.07135248,0.23116238,-0.054328486,0.14168017
